review,userName,date,developerResponse,title,isEdited,rating
Nice,Chris P. Bacon101,4/29/2021 16:17,"{'id': 22559115, 'body': 'Hi Chris, thank you for you review! :)', 'modified': '2021-04-30T18:56:56Z'}",Chris P. Bacon,FALSE,5
Great app,kennbarbieeki,4/8/2021 4:11,"{'id': 21870780, 'body': 'Thank you so much, Kiara! Glad you like it :)', 'modified': '2021-03-25T18:59:35Z'}",Kiara j,TRUE,5
Great,ctt tv,12/17/2020 20:13,"{'id': 19863553, 'body': 'Thanks Booing!', 'modified': '2020-12-18T23:30:10Z'}",Booing,FALSE,5
Awesome app,monkieeez123,6/4/2021 16:27,"{'id': 20535579, 'body': 'Thank you!! :)', 'modified': '2021-01-20T18:31:56Z'}",Hey hey,TRUE,5
Dope app,Dhehy,4/27/2021 20:56,"{'id': 21144868, 'body': 'Thank you, Dhehy! :)', 'modified': '2021-02-18T16:42:29Z'}",Awesome,TRUE,5
Love  it!!,fraunel007,4/29/2021 20:31,"{'id': 22598030, 'body': 'Thank you for the love! :)', 'modified': '2021-05-03T18:30:30Z'}",Oh!,FALSE,5
Awesome,"12345776998/$??,)$5(!'nu",2/12/2021 2:15,"{'id': 21072995, 'body': 'Thank you for your review! :)', 'modified': '2021-02-15T18:24:55Z'}",Float,FALSE,5
I LOVE FloatMe!,lapallalalla,12/12/2020 3:02,"{'id': 19836918, 'body': 'Thank you very much!', 'modified': '2020-12-17T18:41:46Z'}",FloatMe Review,FALSE,5
Awesome!!,mickey12749,7/10/2020 13:10,"{'id': 16992924, 'body': 'Hi mickey12749, thank you for your feedback. If you ever need help please message us at support@floatme.io', 'modified': '2020-07-31T03:26:09Z'}",Great appp,FALSE,5
Good,Forever0717!!!,5/29/2021 17:32,"{'id': 23134684, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-01T17:03:08Z'}",Summer0717!!!,FALSE,5
Awesome!,basiqblac,1/3/2021 23:12,"{'id': 20255510, 'body': 'Thank you very much!', 'modified': '2021-01-08T04:24:52Z'}",Love it!!!,FALSE,5
Best,byytyieee,6/6/2021 17:02,"{'id': 22750955, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-11T17:22:11Z'}",The,TRUE,5
It’s cool,2var,1/2/2021 17:59,"{'id': 20254596, 'body': ""Thank you! We're glad we could help :)"", 'modified': '2021-01-08T03:13:56Z'}",Nice,FALSE,4
It’s good,tstarj,2/14/2021 8:51,"{'id': 21072598, 'body': ""Hi tstarj, thank you for the review! We're glad you're enjoying our app. Let us know what we could do to receive a 5-star review from you at floatme.zendesk.com. "", 'modified': '2021-02-15T17:52:40Z'}",Good,FALSE,4
Great!,iTiggzmatic,5/7/2021 20:13,"{'id': 22751091, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-11T17:29:38Z'}",😎,FALSE,5
Love IT!!!!,CaliDrizzle,2/9/2021 10:13,"{'id': 20982801, 'body': 'Yay! Thank you for the love, CaliDrizzle!', 'modified': '2021-02-10T18:37:58Z'}",Great,FALSE,5
Ok,mikeeeeeerree,6/2/2021 4:56,,Nice,FALSE,5
Hello,Juicybabie,6/7/2021 1:14,,Juicybabie,FALSE,5
Nice,biggoodswhen nedded,2/19/2021 12:33,"{'id': 21220895, 'body': '😁😁', 'modified': '2021-02-22T18:53:59Z'}",Nice,FALSE,5
The best,nopilong,5/18/2021 14:53,"{'id': 22922912, 'body': 'Thank you so much for your review! 😁', 'modified': '2021-05-20T19:42:05Z'}",Wooo,FALSE,5
Did,lary5'wb,2/24/2021 3:06,,Ff,FALSE,5
Looooooooooove it,Rizmillz,4/15/2021 23:44,"{'id': 22335096, 'body': 'Thank you for the love, Rizmillz! :)', 'modified': '2021-04-19T19:21:56Z'}",Nice,FALSE,5
awsome,renee's ipod ,1/23/2021 22:02,"{'id': 20639866, 'body': ""Hi renee's ipod, thank you for your review. Please let us know what we could do to receive a 5-star rating from you at floatme.zendesk.com. Welcome to the FloatMe community! :)"", 'modified': '2021-01-25T19:02:15Z'}",good,FALSE,4
Cool,crashvb,4/7/2021 15:26,"{'id': 20328732, 'body': '😎', 'modified': '2021-01-11T21:33:14Z'}",Nice,TRUE,5
Awesome,Jenju69,5/8/2021 7:10,"{'id': 21453387, 'body': 'Thank you so much, Jenju69!! :)', 'modified': '2021-03-04T18:22:08Z'}",♥️,TRUE,5
Good,Majahzhzkk123,2/3/2021 17:06,"{'id': 20887791, 'body': 'Thank you!! :)', 'modified': '2021-02-05T18:31:54Z'}",Good,FALSE,5
Good,Gggggtgjvjlgkhcihf,2/2/2021 22:00,"{'id': 20887821, 'body': 'Glad you like it! :)', 'modified': '2021-02-05T18:32:39Z'}",Good,FALSE,5
Love,TiffyTiff39,12/18/2020 23:22,"{'id': 19912089, 'body': 'Thank you Tiffy!', 'modified': '2020-12-21T20:25:42Z'}",Yes,FALSE,5
Loveeeeee,wendy lorena,5/27/2021 15:38,"{'id': 23073121, 'body': 'Thank you for the love, Wendy! :)', 'modified': '2021-05-28T20:12:24Z'}",Love it,FALSE,5
💤💤💤,Chimeeeeeeeee App,2/23/2021 17:41,"{'id': 21295717, 'body': '😎', 'modified': '2021-02-25T17:20:20Z'}",Great,FALSE,5
Great,edwin.r55,4/3/2021 0:28,"{'id': 22054465, 'body': 'Thank you so much, Edwin! :)', 'modified': '2021-04-05T16:28:32Z'}",Hh,FALSE,5
Fun,AshPants22,2/23/2021 7:05,"{'id': 20691942, 'body': ':)', 'modified': '2021-01-27T17:43:00Z'}",Cool,TRUE,5
Oil l,Gdjhfhfrd,4/26/2021 20:57,,Josh,FALSE,5
Cool,alexbb29493,3/26/2021 20:39,"{'id': 21930922, 'body': 'Thank you so much! :)', 'modified': '2021-03-29T16:38:35Z'}",AlexBb5739,FALSE,5
"This is dope

It really works",Lobstah14,12/26/2020 15:52,"{'id': 20017875, 'body': 'Thank you, Lobstah14! We appreciate having you as a member of our community :)', 'modified': '2020-12-27T20:59:18Z'}",HELLLLLL YEEEEAAAAAHHHHH,FALSE,5
The good,tobbygh1235777,4/22/2021 12:37,"{'id': 22428456, 'body': 'Thank you so much for your review! :)', 'modified': '2021-04-23T21:08:15Z'}",Ya,FALSE,5
Rock on,spoketosoon,4/19/2021 7:09,"{'id': 22356737, 'body': 'Thank you for your 5-star review, spoketosoon!! :)', 'modified': '2021-04-20T15:55:30Z'}",🤘,FALSE,5
Great appp,jedi oppppp,12/28/2020 5:58,"{'id': 20065759, 'body': 'Thank you Jedi!', 'modified': '2020-12-29T14:02:02Z'}",GREAT,FALSE,5
Hecht,bmkkoos,1/24/2021 0:32,,Bmilll,FALSE,5
Good,codyyyyyyyysjimmy,3/9/2021 15:43,"{'id': 21572864, 'body': 'Thank you so much, codyyyyyyyysjimmy!! :)', 'modified': '2021-03-10T18:16:09Z'}",Ayyy,FALSE,5
Good,mekmeak,5/18/2021 13:13,"{'id': 19886730, 'body': 'Hi mekmeak, thank you for your review!', 'modified': '2020-12-21T03:06:06Z'}",Good,TRUE,4
Niiiiice,abouzy,2/13/2021 16:18,"{'id': 21072880, 'body': 'Thank you! 😁', 'modified': '2021-02-15T18:15:04Z'}",Greeeeeat,FALSE,5
Hels yeah,Publikenemy,1/8/2021 12:18,"{'id': 19912490, 'body': ""Thanks, Publikenemy! I'm glad we could help."", 'modified': '2020-12-21T20:52:02Z'}",Ayeee!!,TRUE,5
c,2y4yo,6/8/2021 3:05,,2y4o,FALSE,5
Yay!,Marcos_Felix,1/23/2021 8:34,"{'id': 20640579, 'body': ""We're so glad! :)"", 'modified': '2021-01-25T19:57:52Z'}",Love it,FALSE,5
Hey,trap hey,2/18/2021 18:02,,Trap,FALSE,5
Good,j 5 y,3/4/2021 2:47,"{'id': 21476554, 'body': ""Hi J, we're so glad you find the app good. The two-star rating suggests otherwise. Let us know what we could do to receive a 5-star rating from you at floatme.zendesk.com :)"", 'modified': '2021-03-05T16:50:13Z'}",J mac 5,FALSE,2
Yea,Kimchee69$,6/3/2021 6:59,"{'id': 23205096, 'body': 'Thank you so much for your review! 😁\n', 'modified': '2021-06-04T20:25:54Z'}",Wooo hooo,FALSE,5
Cool,game changaaaa,3/27/2021 12:18,"{'id': 21930913, 'body': 'Thank you for your review! :)', 'modified': '2021-03-29T16:38:01Z'}",Yes!,FALSE,5
Whoa,PooperDooperz,1/17/2021 12:50,"{'id': 20483903, 'body': '😎', 'modified': '2021-01-18T18:41:59Z'}",Wow,FALSE,5
Awesomely AWESOME,ARIESFEMME,6/3/2021 4:28,"{'id': 23205099, 'body': 'Thank you so much for your review! 😁\n', 'modified': '2021-06-04T20:26:04Z'}",FANTASTIC,FALSE,5
goh,housed be think,1/10/2021 2:31,,jj,FALSE,5
Cool,jhgbnjgffgvffchhvb,5/12/2021 19:32,"{'id': 22815436, 'body': ""Hi there, we're so glad you're enjoying our app! Let us know what we could do to receive a 5-star rating from you at floatme.zendesk.com :)"", 'modified': '2021-05-14T18:39:04Z'}",Nice,FALSE,3
Cool,Ashleysmiles398,2/6/2021 2:01,"{'id': 20935361, 'body': '😁😁😁', 'modified': '2021-02-08T17:56:18Z'}",Cool,FALSE,5
Good,raulito1234,12/19/2020 19:22,"{'id': 19886377, 'body': ""Hi raulito1234, thank you for your review! Please reach out to us at floatme.zendesk.com if you need help; we'd love to know what would makes for a 5-star experience!"", 'modified': '2020-12-21T02:46:30Z'}",Ale,FALSE,3
Graishdjs,jakfbdide,1/27/2021 13:30,,Coo,FALSE,3
Yay,iaidkwqna,1/23/2021 0:51,"{'id': 20640602, 'body': ':)', 'modified': '2021-01-25T19:59:11Z'}",Lucia,FALSE,5
AWESOMMMMEEE!!!!! WOOOOOO!!!,Ry21134,6/3/2021 8:22,"{'id': 23205093, 'body': 'Thank you so much for your review! 😁\n', 'modified': '2021-06-04T20:25:47Z'}",Account,FALSE,5
Yay,Abird1000000,2/8/2021 4:23,"{'id': 20958824, 'body': ""Hi Abird1000000, we're so glad you're enjoying the app! Let us know what we could do to receive a 5-star review from you."", 'modified': '2021-02-09T16:01:04Z'}",HazyHiraeth22,FALSE,4
jgt,mr_love_instagram,5/14/2021 4:36,,m,FALSE,1
Heft,chfcvuygf,1/15/2021 23:28,,Ggg,FALSE,5
Sweeeet,stranger47247,5/29/2021 6:44,"{'id': 23134700, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-01T17:03:45Z'}",👍,FALSE,5
Cool!,jojo20to113,6/3/2021 9:23,"{'id': 23205092, 'body': 'Thank you so much for your review! 😁', 'modified': '2021-06-04T20:25:40Z'}",😎,FALSE,5
Yup,Hboi101,3/8/2021 6:07,"{'id': 21547067, 'body': '😎', 'modified': '2021-03-09T17:56:24Z'}",Y,FALSE,5
Cmon,cmon&,6/2/2021 21:56,"{'id': 23205068, 'body': 'Hi there! Most members start at $20-$30 since the average overdraft is caused by a $15 - $25 transaction but increases as we get to know you better and learn your financial habits.', 'modified': '2021-06-04T20:24:10Z'}",20?,FALSE,1
Dope,doodlebob024,4/20/2021 4:41,"{'id': 22380438, 'body': 'Glad you like it! :)', 'modified': '2021-04-21T17:26:54Z'}",Dope,FALSE,5
Not good,sam circle is the best store,3/7/2021 21:11,"{'id': 21220438, 'body': ""Hi there, we're glad you find our app great! Let us know what we could do to receive a 5-star rating from you at floatme.zendesk.com."", 'modified': '2021-02-22T18:32:13Z'}",Josh,TRUE,1
<33,Keodagoat,5/5/2021 20:56,"{'id': 22685917, 'body': 'Thank you so much for the love! :)', 'modified': '2021-05-07T18:42:53Z'}",LOVE THIS APP!,FALSE,5
🔥,Cmpl3x,1/10/2021 7:59,"{'id': 20328478, 'body': '🔥😁', 'modified': '2021-01-11T21:06:51Z'}",Dope,FALSE,5
Cool,Coloreddreams,5/19/2021 21:13,"{'id': 22942344, 'body': ""Hi there, \twe're so glad you find our app cool! Let us know what we could do to receive a 5-star rating from you at floatme.zendesk.com :)"", 'modified': '2021-05-21T18:07:14Z'}",Cool,FALSE,3
Fraud!!!!!,tlfags,11/30/2020 16:47,"{'id': 19473929, 'body': ""Hi tlfags, I'm sorry if we caused some kind of concern. Please reach out to us at floatme.zendesk.com if you need help."", 'modified': '2020-12-01T22:25:39Z'}",Scammers,FALSE,1
💵💵💵,joshdahsav,2/28/2021 1:29,"{'id': 21377472, 'body': 'Glad you like it! :)', 'modified': '2021-03-01T18:56:05Z'}",Dope,FALSE,5
Ok,yradogg,1/26/2021 21:19,"{'id': 20715396, 'body': 'Hi yradogg, thank you for your feedback. Let us know how we could improve to receive a 5-star review from you at floatme.zendesk.com!', 'modified': '2021-01-28T17:57:39Z'}",Ok,FALSE,3
(),pinkfire2020,6/2/2021 14:01,,❤️,FALSE,5
:),destinyyyyyyyy514,3/19/2021 12:55,"{'id': 21801618, 'body': ':)', 'modified': '2021-03-22T17:23:07Z'}",:),FALSE,5
🤟🏻,Jumpinjoe18,6/2/2021 19:17,"{'id': 21801596, 'body': 'Thank you for your review, Jumpinjoe18!! :)', 'modified': '2021-03-22T17:22:03Z'}",🤟🏻,TRUE,5
👍🏽,cfresh2fresh,5/9/2021 17:15,"{'id': 22750914, 'body': 'Thank you so much for your 5-star review! :)', 'modified': '2021-05-11T17:19:15Z'}",👍🏽,FALSE,5
👍👍👍,mgatrel,4/20/2021 1:59,"{'id': 22380453, 'body': 'Thank you for your 5-star review!! :)', 'modified': '2021-04-21T17:28:15Z'}",👍,FALSE,5
👍👍👍👀,026zz,4/13/2021 23:23,"{'id': 22267711, 'body': '😁😁', 'modified': '2021-04-15T18:26:39Z'}",👍👍🤔,FALSE,5
🤙🏼,MicaKel626,1/26/2021 7:02,"{'id': 20691915, 'body': '😁😁😁', 'modified': '2021-01-27T17:40:31Z'}",🥰,FALSE,5
🎈❤️❤️❤️❤️❤️,thatgyt10765,2/12/2021 9:07,"{'id': 21072985, 'body': ':)', 'modified': '2021-02-15T18:24:13Z'}",❤️❤️❤️,FALSE,5
🙂,wizardsnpirates33,5/15/2021 12:53,"{'id': 22858010, 'body': 'Hi there, thank you for your review! Let us know what we could do to receive a 5-star rating from you at floatme.zendesk.com :)', 'modified': '2021-05-17T18:05:55Z'}",😀,FALSE,4
💪🏻💪🏻,mariahhbabyy!!!,2/13/2021 2:01,"{'id': 21072604, 'body': 'Hi mariahhbabyy, thank you for the review! Let us know what we could do to receive a 5-star review from you at floatme.zendesk.com. ', 'modified': '2021-02-15T17:53:03Z'}",💪🏻,FALSE,4
Love,nik0729172025,6/9/2021 21:52,"{'id': 23272565, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-08T21:06:53Z'}",Amazing,TRUE,5
I love it no problems,BFF argds,6/9/2021 6:39,"{'id': 23315414, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-10T21:07:48Z'}",Float me,FALSE,5
Mhmm,yaaaaahhhhxxx111,6/4/2021 22:11,,Yaaaahh,FALSE,5
Quick float,msshaaa01,5/28/2021 9:04,"{'id': 23134735, 'body': 'Thank you so much for your review! :)', 'modified': '2021-06-01T17:07:03Z'}",Quick,FALSE,5
You,Izquierdo $,5/21/2021 14:34,"{'id': 20483899, 'body': '😎', 'modified': '2021-01-18T18:41:43Z'}",Thank,TRUE,5
Ggjkkk,fjopir1987,5/20/2021 2:08,,Hunk,FALSE,5
Coda a,codaba,5/18/2021 13:37,,codaba,FALSE,5
Great,greezy06271997,5/15/2021 20:44,"{'id': 22858050, 'body': 'Thank you so much for your review! 😊', 'modified': '2021-05-17T18:09:06Z'}",GreeT,FALSE,5
Love it,redtherazz,5/12/2021 14:21,"{'id': 21073031, 'body': 'Thank you for the love, redtherazz!', 'modified': '2021-02-15T18:27:56Z'}",Love,TRUE,5
Great,mone$$bmore,5/9/2021 22:18,"{'id': 22750900, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-11T17:18:20Z'}",Mone$$bmore,FALSE,5
Good,mubu101,5/8/2021 7:04,"{'id': 22751087, 'body': 'Thank you so much for your review! :)', 'modified': '2021-05-11T17:29:29Z'}",Mubu69235,FALSE,5
Helpful!,KGIRL92!,5/7/2021 22:13,"{'id': 20255596, 'body': ""Thank you! We're happy we could help :)"", 'modified': '2021-01-08T04:29:17Z'}",Excellent,TRUE,5
Gvbkoo,g hmm ll,5/2/2021 11:33,,Ghij,FALSE,5
Great!,kj122515,4/17/2021 17:37,"{'id': 22334904, 'body': 'Thank you, Kj122515!! :)', 'modified': '2021-04-19T19:11:34Z'}",Kj122515,FALSE,5
🥰🥰🥰🥰,JazzyPhae27,4/3/2021 16:36,"{'id': 20583991, 'body': '😁😁😁😁', 'modified': '2021-01-22T16:24:20Z'}",Love,TRUE,5
5stars,justin281410,3/26/2021 15:36,"{'id': 21930957, 'body': 'Thank you, Justin!! :)', 'modified': '2021-03-29T16:40:29Z'}",5 star,FALSE,5
Bbbb,brnjfn,3/7/2021 21:34,,Dhdjdb,FALSE,5
Yes,kello1965,3/15/2021 10:16,"{'id': 21690505, 'body': ""Hi kello1965, we're so glad you're enjoying our app! Let us know what we could do to receive a 5-star rating from you at floatme.zendesk.com :)"", 'modified': '2021-03-16T17:26:57Z'}",Kello65,FALSE,4
Great,robbrob90,2/23/2021 14:12,"{'id': 21271582, 'body': 'Thank you!! :)', 'modified': '2021-02-24T18:16:30Z'}",Robbie,FALSE,5
Great service,Calidosito02,2/18/2021 14:20,"{'id': 21171052, 'body': 'Thank you for your review, Calidosito02!!', 'modified': '2021-02-19T18:26:22Z'}",Get paid faster,FALSE,5
Bbvv,cbj if ccynb,2/16/2021 3:51,,Bffvvv,FALSE,5
😊,Laurab7775,1/17/2021 0:15,"{'id': 20482084, 'body': '😁', 'modified': '2021-01-18T16:52:16Z'}",Fast payment,FALSE,5
Good,Gti890,1/15/2021 15:37,"{'id': 20482192, 'body': '😁', 'modified': '2021-01-18T16:56:56Z'}",Cash,FALSE,5
Travina,vina mac,1/13/2021 17:46,,Travina,FALSE,5
Yeee,yeee1111112,1/11/2021 23:32,"{'id': 20382344, 'body': '😎', 'modified': '2021-01-13T18:21:30Z'}",Yeeeee,FALSE,5
Love,6299;6514526,12/26/2020 22:47,"{'id': 20048797, 'body': 'Thank you!', 'modified': '2020-12-29T00:04:09Z'}",Pookie,FALSE,5
Great,brsilingjhdd,1/8/2021 18:40,"{'id': 20328460, 'body': ""We're glad you're enjoying the app! :)"", 'modified': '2021-01-11T21:04:41Z'}",Brazilian36643367,FALSE,4
Great,rainisliquidsun,1/4/2021 19:09,"{'id': 20254603, 'body': 'Thank you very much!', 'modified': '2021-01-08T03:14:16Z'}",Rainisliquidsun,FALSE,4
Gcgh,nfbbj,1/3/2021 5:54,"{'id': 20254601, 'body': 'Thanks for your review!', 'modified': '2021-01-08T03:14:06Z'}",Gggxchb,FALSE,4
Love it,Antoneils,12/24/2020 15:25,"{'id': 20017350, 'body': 'Thank you very much, Antoneils!', 'modified': '2020-12-27T19:41:29Z'}",Convenient,FALSE,5
Nice’,akajsjaka,12/23/2020 10:57,"{'id': 20255695, 'body': 'Thank you!', 'modified': '2021-01-08T04:35:07Z'}",Nice!,FALSE,5
Didn’t,dkerrf,12/18/2020 9:16,"{'id': 19912663, 'body': 'Thank you very much!', 'modified': '2020-12-21T21:10:45Z'}",Kskddkd,FALSE,5
Super Easy,gandhhidnrbdhxiksnxic,10/29/2020 18:24,"{'id': 18837153, 'body': ""Thank you Danny! I'm glad we were able to help."", 'modified': '2020-11-02T04:47:22Z'}",Danny,FALSE,5
As,antmeeney,1/24/2021 19:24,,Aaaaaaaaaaa,FALSE,5
Go,taylor miyyah,6/5/2021 14:47,,Miyyahh Taylor,FALSE,5
I signed up went through a whole process got $25 and now it says I can’t link my bank account I’ve tried over 25 times and I get it the same results I have to continue to call my bank to unlock my account because the app is saying it’s the wrong password which it is not I have use this password and username for well over 10 years getting really upset :(Gave three stars only because I did get money this app was a lifesaver but now can’t link the bank account so I don’t know how you guys are going to be paid back and we have to pay $1.99 for our account when we have so many issues,Davidswife,6/5/2021 11:13,"{'id': 17941044, 'body': 'Hi Davidswife, please reach out to support. It sounds like there may be an issue with your bank link. Our team is happy to take a look for you.', 'modified': '2020-09-17T20:14:22Z'}",Signed up for my account and got money,TRUE,5
Awesome,sbelmore,5/8/2021 15:55,"{'id': 21004043, 'body': 'Glad you like it, sbelmore! :)', 'modified': '2021-02-11T16:18:43Z'}",Awesome,TRUE,5
It’s a very good app and very helpful and I really love the app  and I recommend this app   to anyone and you will love the app 2.,JosephFils2424,5/4/2021 13:45,"{'id': 22638506, 'body': ""Thank you so much for your love, Joseph! We're so glad we could help :)"", 'modified': '2021-05-05T18:30:15Z'}",Float.me,FALSE,5
Doesn’t give me the option to float myself anymore than $10 or $20... other apps let you do anywhere from $25-250 but this app doesn’t give me that option. Not very helpful to someone like me who gets paid every 2 weeks & had an unexpected emergency. So yea probably won’t use again.,xoxbebe,5/5/2021 11:01,"{'id': 22663990, 'body': 'Hi xoxbebe, thank you for your feedback. Most members start at $20-$30 since the average overdraft is caused by a $15 - $25 transaction but increases as we get to know you better and learn your financial habits.\n\nThe system increases Floats based on a variety of factors, including the number of Floats taken out and on-time repayment history. Please feel free to reach out to support for more information on this specific case.', 'modified': '2021-05-06T19:39:12Z'}",It’s okay. Better out there.,FALSE,3
"I’ve used a lot of these apps in the past year or so with COVID and all, and this one, though it offers substantially lower amounts than Dave, Earnin, and Klover (Float me offers ~$20 floats, when I make about $2600 every two weeks, where Earnin gives me a total of about $200-300) it is substantially less of a headache than other apps can be. Other apps will send you all kinds of notifications saying that there are all these cash outs available when they aren’t most of the time, meanwhile float me, while it is a small cash out, is very reliable.",Connor.1998,5/3/2021 14:02,"{'id': 22638493, 'body': ""Hi Connor, thank you so much for your feedback. We're so glad you find our app reliable! The system increases Floats based on a variety of factors, including the number of Floats taken out and on-time repayment history. Please feel free to reach out to support for more information on this specific case. :)"", 'modified': '2021-05-05T18:29:10Z'}",Honestly not bad,FALSE,5
Money just in the nick of time they really saved my butt,epug51,4/20/2021 4:22,"{'id': 22380445, 'body': ""Hi epug51, thank you for your review! We're so glad we could help :)"", 'modified': '2021-04-21T17:27:23Z'}",Helpful loan,FALSE,5
