rating,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,principal component 7,principal component 8,principal component 9
4,-0.049285543,-0.043736983,-0.020523726,-0.047712361,-0.070761786,-0.113951901,-0.244922093,-0.191286385,-0.000944146
5,-0.050549147,-0.045948439,-0.022706031,-0.049701328,-0.07609064,-0.125450334,-0.27563148,-0.222199071,-0.001150804
5,-0.061087138,-0.061207107,-0.032579742,-0.069767324,-0.112869087,-0.196201616,-0.452844268,-0.387903422,-0.00218364
2,-0.040391984,-0.031140226,-0.012752169,-0.030848589,-0.040766634,-0.056867847,-0.103779279,-0.061196935,-0.000149749
5,-0.059042263,-0.058353276,-0.030928383,-0.065791631,-0.106027826,-0.183348323,-0.421239033,-0.35899344,-0.002008561
5,-0.036360162,-0.025714048,-0.009661074,-0.023527674,-0.028396366,-0.033651137,-0.048156742,-0.011501664,0.000138011
4,-0.037758692,-0.027721347,-0.010909431,-0.02622481,-0.033188194,-0.043130441,-0.071349144,-0.032907256,8.34E-06
2,-0.034333961,-0.02286924,-0.00773905,-0.02010135,-0.02195795,-0.021729061,-0.018591495,0.015484378,0.000303214
2,-0.038722906,-0.028742838,-0.012240667,-0.025559656,-0.033246807,-0.042314471,-0.067287707,-0.02635669,7.24E-05
5,-0.044783893,-0.037891468,-0.019660112,-0.035064369,-0.053943637,-0.082382365,-0.169621201,-0.122942677,-0.000544548
5,-0.054190554,-0.051460345,-0.026650116,-0.056595275,-0.089711486,-0.151175889,-0.342605825,-0.286455301,-0.00154621
2,-0.036915107,-0.026195861,-0.009628583,-0.02434377,-0.029047712,-0.03436143,-0.048087281,-0.009680385,0.000168775
5,-0.052823801,-0.049705707,-0.026677589,-0.052253514,-0.084243522,-0.141212598,-0.318872278,-0.265101911,-0.001414492
5,-0.059459844,-0.059301675,-0.033015153,-0.064570573,-0.107083053,-0.185200069,-0.428721516,-0.367478668,-0.002052435
5,-0.061431,-0.06217915,-0.035548629,-0.066992527,-0.112925801,-0.196451714,-0.45689124,-0.39342685,-0.002208553
5,-0.057645566,-0.056499867,-0.03332061,-0.056120149,-0.095861456,-0.163117185,-0.371072321,-0.309749628,-0.001688333
3,-0.045325715,-0.03845762,-0.019638438,-0.036260053,-0.055202324,-0.085028899,-0.174650275,-0.126749823,-0.000551938
5,-0.05409444,-0.051903005,-0.031990958,-0.04756028,-0.083753875,-0.141699717,-0.319851471,-0.264478217,-0.001424062
4,-0.049379764,-0.043885671,-0.022123157,-0.04479556,-0.0685962,-0.108969287,-0.232740231,-0.178573934,-0.00086195
5,-0.051652398,-0.048375951,-0.029598453,-0.04316219,-0.075460888,-0.125811031,-0.280041237,-0.227342635,-0.00119712
5,-0.054418454,-0.051970496,-0.030850027,-0.049434674,-0.084597322,-0.141992731,-0.318634024,-0.261257062,-0.001397117
5,-0.056685628,-0.055071794,-0.028257523,-0.062870432,-0.099659271,-0.170942696,-0.391905533,-0.333342734,-0.00185197
4,-0.046320325,-0.040219311,-0.019519827,-0.041752789,-0.062789246,-0.100169726,-0.214995679,-0.167696376,-0.000830695
5,-0.063576482,-0.064830664,-0.034719136,-0.075021944,-0.122165555,-0.213476851,-0.497221086,-0.430073237,-0.002436309
5,-0.054755542,-0.051936755,-0.026002423,-0.058623721,-0.091278288,-0.153599826,-0.346467353,-0.288226378,-0.001554265
5,-0.063728179,-0.065255718,-0.035455315,-0.074973803,-0.123110799,-0.215924515,-0.504485239,-0.438093709,-0.002493973
5,-0.053351466,-0.049663906,-0.024401825,-0.055495264,-0.085178977,-0.141214421,-0.313983918,-0.256133745,-0.001345941
5,-0.054510845,-0.051890697,-0.027195411,-0.05654759,-0.09011238,-0.152072695,-0.344358759,-0.287589612,-0.001558537
5,-0.050441761,-0.045440226,-0.021897615,-0.049441219,-0.074547429,-0.120679362,-0.262367559,-0.20748519,-0.001043985
5,-0.064014256,-0.065643135,-0.037339834,-0.071999235,-0.121001383,-0.211489851,-0.492534932,-0.424801531,-0.002404974
5,-0.061621531,-0.062369935,-0.035726512,-0.066949173,-0.112837734,-0.196537115,-0.455588922,-0.390934573,-0.002205282
5,-0.054160927,-0.051733265,-0.029183087,-0.052523534,-0.087132838,-0.147892448,-0.334278474,-0.278390722,-0.001510631
5,-0.051515424,-0.047250164,-0.024137356,-0.050004592,-0.077879399,-0.127634592,-0.280819901,-0.225356977,-0.001163388
5,-0.04569549,-0.039494324,-0.020978068,-0.037065091,-0.058227469,-0.092050583,-0.194851132,-0.148377131,-0.000706651
4,-0.058053945,-0.05704469,-0.031806544,-0.060656492,-0.100266783,-0.17187364,-0.392944682,-0.331480932,-0.001833898
4,-0.038723966,-0.028809433,-0.011319068,-0.027764648,-0.035315629,-0.046238093,-0.077763866,-0.037175283,-5.99E-06
5,-0.05065394,-0.04617887,-0.022151786,-0.051620225,-0.078209811,-0.129660684,-0.287116943,-0.234326111,-0.001235424
5,-0.055631198,-0.053501354,-0.027185698,-0.060827186,-0.095738688,-0.163684074,-0.372896036,-0.315073077,-0.001742309
5,-0.050917055,-0.046526117,-0.022897482,-0.050927396,-0.077989003,-0.128845011,-0.28477659,-0.231187353,-0.001212977
4,-0.053020824,-0.049310995,-0.024199882,-0.055193015,-0.084682425,-0.141371487,-0.314650267,-0.257918832,-0.001367515
5,-0.062412009,-0.062877249,-0.033294601,-0.07229862,-0.116654861,-0.202691027,-0.467720287,-0.400179447,-0.002249278
5,-0.045622673,-0.039270304,-0.019402666,-0.039553849,-0.05978272,-0.094634707,-0.200991182,-0.154313006,-0.000751794
5,-0.047603111,-0.042154827,-0.023706056,-0.038291023,-0.062592348,-0.099480981,-0.213176041,-0.163910375,-0.00079583
1,-0.033213925,-0.021557574,-0.006978654,-0.018710058,-0.019704159,-0.01811711,-0.011288754,0.020326536,0.000316939
5,-0.052173448,-0.048921312,-0.029758158,-0.043940986,-0.076469647,-0.126617071,-0.281507544,-0.227481118,-0.001188551
5,-0.053500943,-0.050582579,-0.026156539,-0.055503237,-0.087910226,-0.148199847,-0.335869832,-0.281162441,-0.001517902
4,-0.036798641,-0.026248771,-0.009953598,-0.024175543,-0.029438069,-0.035407802,-0.052011081,-0.014482563,0.00012372
3,-0.039478897,-0.030044782,-0.013582901,-0.026567885,-0.036203504,-0.048399151,-0.083544529,-0.042396777,-3.62E-05
5,-0.055048457,-0.05299936,-0.028456567,-0.057444955,-0.093068161,-0.158597126,-0.362824437,-0.307115813,-0.00168021
5,-0.049075688,-0.044405468,-0.023180877,-0.04563095,-0.071995132,-0.118121731,-0.261574752,-0.212375474,-0.001097595
5,-0.053328571,-0.050790374,-0.029860905,-0.049045959,-0.083564917,-0.141346003,-0.31944602,-0.265372128,-0.001437785
5,-0.057649558,-0.056406496,-0.032750045,-0.05689577,-0.096187887,-0.163494086,-0.371558387,-0.309906849,-0.001688007
5,-0.052333293,-0.049274366,-0.030161959,-0.044226506,-0.077313736,-0.129453111,-0.288404546,-0.234586283,-0.001226442
5,-0.03774535,-0.027494416,-0.010611986,-0.025911396,-0.032264384,-0.040555087,-0.064195387,-0.025130926,6.43E-05
5,-0.057410989,-0.056477099,-0.034838694,-0.053417915,-0.09418898,-0.160898268,-0.366776268,-0.306704397,-0.001676688
5,-0.032988504,-0.021318408,-0.006870588,-0.018441949,-0.01933919,-0.017622467,-0.010507833,0.020541837,0.000314157
4,-0.052136528,-0.048607039,-0.027582803,-0.047203536,-0.078236522,-0.12969087,-0.28791232,-0.233246344,-0.001227038
5,-0.049510512,-0.045149516,-0.026548114,-0.040720715,-0.068952526,-0.112822201,-0.247133425,-0.196437892,-0.00100375
5,-0.040239709,-0.031061258,-0.012598684,-0.03119811,-0.041266923,-0.057791663,-0.107209234,-0.065351867,-0.000181874
4,-0.049762341,-0.044548476,-0.020946805,-0.049218626,-0.073409239,-0.118907741,-0.258699979,-0.205338107,-0.001033444
5,-0.040749138,-0.032116194,-0.014098872,-0.031401711,-0.043417274,-0.063093273,-0.121741962,-0.08042934,-0.000282189
5,-0.061984879,-0.062771434,-0.034280744,-0.070847239,-0.116429649,-0.203119266,-0.472171358,-0.407349144,-0.002308961
5,-0.048878117,-0.043328163,-0.020577871,-0.0468189,-0.069886461,-0.112177986,-0.241828815,-0.189252797,-0.000938948
5,-0.056448965,-0.054745562,-0.029720635,-0.058963392,-0.095958937,-0.163480451,-0.372909737,-0.313982805,-0.00172158
5,-0.0561382,-0.053618989,-0.02748127,-0.059462508,-0.093487747,-0.156881322,-0.352488663,-0.290891111,-0.001557078
4,-0.059703147,-0.058939292,-0.031340604,-0.06586534,-0.106150714,-0.181771711,-0.415701766,-0.350960455,-0.001933452
5,-0.057938221,-0.056573979,-0.030460543,-0.06172566,-0.099978043,-0.170184294,-0.387845123,-0.32575021,-0.001783367
5,-0.062015166,-0.062417794,-0.035115426,-0.06745845,-0.112218068,-0.194329716,-0.446893999,-0.379669624,-0.002105476
5,-0.052943406,-0.049801526,-0.027596518,-0.050394915,-0.082491585,-0.138024456,-0.308854405,-0.253402239,-0.001353467
5,-0.041104606,-0.032363171,-0.014022371,-0.031766235,-0.043520668,-0.062161605,-0.118133913,-0.075170119,-0.000245838
5,-0.051622305,-0.047432264,-0.023298248,-0.052304391,-0.080087771,-0.132534168,-0.29335249,-0.238455729,-0.001252118
4,-0.052324478,-0.048608148,-0.026329909,-0.049357716,-0.079460474,-0.131428296,-0.290763851,-0.234831291,-0.001229487
4,-0.044249755,-0.036925005,-0.016418888,-0.038950217,-0.055521948,-0.085966859,-0.177732659,-0.131884225,-0.00059899
5,-0.052190106,-0.047912253,-0.02313005,-0.053345514,-0.080881583,-0.133132583,-0.292872917,-0.235836089,-0.001221038
5,-0.053157517,-0.049639744,-0.024821497,-0.054990612,-0.085196547,-0.14240007,-0.317971375,-0.261387539,-0.001394519
5,-0.05296906,-0.049354566,-0.024799464,-0.054236415,-0.084144099,-0.140274226,-0.312316363,-0.255586448,-0.001355634
4,-0.04730949,-0.041931189,-0.02370209,-0.038057213,-0.062525887,-0.100177921,-0.21603339,-0.168161317,-0.0008269
1,-0.034200953,-0.022669811,-0.007509946,-0.02003886,-0.021636739,-0.021085464,-0.017007155,0.016891452,0.000310921
4,-0.049428921,-0.044609937,-0.025037635,-0.041740898,-0.068319732,-0.110060834,-0.238665713,-0.186694659,-0.000932517
2,-0.03940615,-0.030071622,-0.013128837,-0.027817639,-0.037582948,-0.051308284,-0.09187453,-0.051574805,-0.000103539
1,-0.035231423,-0.024090306,-0.008736228,-0.021147878,-0.02428351,-0.026004729,-0.028879205,0.006475214,0.000252031
5,-0.048697988,-0.043891529,-0.025779104,-0.038837485,-0.065605073,-0.105813288,-0.229477579,-0.179380944,-0.000898869
5,-0.05218052,-0.048996916,-0.026001034,-0.052148133,-0.083686031,-0.14101915,-0.319506364,-0.267498967,-0.001442111
1,-0.03457156,-0.023098166,-0.007743935,-0.020511858,-0.022375935,-0.022252672,-0.019340886,0.015375968,0.00030779
1,-0.035660376,-0.024583261,-0.008687396,-0.022348475,-0.02567484,-0.028379253,-0.034184885,0.002074806,0.000230994
5,-0.043275071,-0.035351176,-0.015668341,-0.036046532,-0.050739773,-0.07554737,-0.151110729,-0.105356673,-0.000423786
5,-0.043998659,-0.036422746,-0.016582192,-0.037032952,-0.053016977,-0.079895938,-0.162108243,-0.115565554,-0.000485619
5,-0.061965259,-0.062939745,-0.037956618,-0.063925949,-0.111207764,-0.193264298,-0.447513374,-0.382263644,-0.00214462
1,-0.033831463,-0.022257999,-0.007316803,-0.019551267,-0.020941407,-0.020031135,-0.015064685,0.017939421,0.000311239
5,-0.04949291,-0.045018113,-0.025672105,-0.042038392,-0.06971096,-0.113822298,-0.249660808,-0.19897275,-0.001018363
5,-0.052588307,-0.0494687,-0.02882457,-0.047252805,-0.0798156,-0.133185301,-0.29762516,-0.243090503,-0.001287975
5,-0.053773853,-0.051247933,-0.03035627,-0.048903442,-0.083647725,-0.140828519,-0.316998104,-0.261397888,-0.001406639
5,-0.05345919,-0.050497828,-0.029406042,-0.048387326,-0.081631038,-0.136036592,-0.303410574,-0.246858894,-0.001304295
5,-0.053429745,-0.050827631,-0.031129315,-0.046295054,-0.081048772,-0.1361227,-0.305232615,-0.250026377,-0.00133243
5,-0.053067487,-0.050150453,-0.029714509,-0.047183545,-0.080605932,-0.134744559,-0.301221902,-0.245934936,-0.001308283
5,-0.041667938,-0.033522263,-0.016574556,-0.030088946,-0.0442743,-0.064825573,-0.125880932,-0.083196109,-0.00029715
5,-0.051774983,-0.047984498,-0.02726566,-0.046029905,-0.076221549,-0.1253826,-0.276472409,-0.221558409,-0.001146907
5,-0.053579677,-0.050757775,-0.026098298,-0.056197569,-0.088817412,-0.150507413,-0.341789518,-0.287388164,-0.001568241
5,-0.05157028,-0.047410114,-0.023159743,-0.052632413,-0.080500611,-0.133121571,-0.29553741,-0.241048536,-0.001266527
5,-0.048967984,-0.044016872,-0.02213323,-0.046379981,-0.071594399,-0.116943681,-0.257095969,-0.206978422,-0.001067326
3,-0.039800373,-0.030113103,-0.011941925,-0.029509033,-0.037947439,-0.050922812,-0.087933368,-0.045213748,-4.02E-05
5,-0.061319875,-0.061342932,-0.032727529,-0.069496076,-0.112484507,-0.194074293,-0.447137667,-0.381114501,-0.002123157
5,-0.06663244,-0.069479332,-0.039366155,-0.07807138,-0.131205235,-0.231436321,-0.542722607,-0.472460585,-0.00270566
5,-0.063224207,-0.064362807,-0.035147349,-0.072919789,-0.119808997,-0.208954373,-0.485489452,-0.418197419,-0.002367643
5,-0.050956498,-0.046323565,-0.022507173,-0.050753018,-0.077073031,-0.125971692,-0.2763168,-0.221428822,-0.001138925
5,-0.054918751,-0.052122875,-0.026698764,-0.05755127,-0.090447519,-0.15190216,-0.341224232,-0.281922209,-0.001517757
1,-0.037511486,-0.026738284,-0.009853248,-0.024785532,-0.029477811,-0.034479724,-0.046563601,-0.006252198,0.000203879
4,-0.061367583,-0.061798484,-0.034397189,-0.067865553,-0.11246735,-0.195378866,-0.451856043,-0.386985678,-0.002176851
4,-0.060967484,-0.061070544,-0.03380763,-0.066905202,-0.110409147,-0.190914507,-0.43991815,-0.374840412,-0.002093265
5,-0.065342661,-0.067475394,-0.038446881,-0.074393067,-0.125177413,-0.219302626,-0.511199105,-0.441263745,-0.002507138
5,-0.05712283,-0.05596532,-0.031353404,-0.059186987,-0.09818099,-0.16858199,-0.38626607,-0.32703001,-0.001814287
5,-0.058092687,-0.057304731,-0.032221038,-0.060840215,-0.101186463,-0.174225012,-0.400036723,-0.339491452,-0.001889125
5,-0.05609176,-0.054280985,-0.029551952,-0.058120229,-0.094671971,-0.161267402,-0.366873469,-0.307887989,-0.001695348
2,-0.043375997,-0.035073808,-0.015694859,-0.034542613,-0.048224191,-0.070169571,-0.134838586,-0.087261986,-0.000288724
5,-0.054058776,-0.051267937,-0.028588475,-0.052000206,-0.085453128,-0.143630112,-0.322069172,-0.265019658,-0.001415834
5,-0.034649638,-0.023328767,-0.00794328,-0.020911279,-0.023260603,-0.024187008,-0.024908691,0.009406606,0.000262874
5,-0.049676364,-0.045113067,-0.02402494,-0.045418479,-0.072270956,-0.118482493,-0.260238048,-0.208617385,-0.00108388
5,-0.049904708,-0.045637848,-0.025213476,-0.044669484,-0.072723872,-0.120001118,-0.264928075,-0.213803905,-0.001120386
5,-0.046613258,-0.040147438,-0.018228024,-0.043424805,-0.063070753,-0.099945249,-0.211656779,-0.162395268,-0.000778691
5,-0.052358786,-0.048230045,-0.023101058,-0.054397601,-0.082361595,-0.136361702,-0.301646734,-0.245160454,-0.001281959
4,-0.054342863,-0.051203963,-0.025556516,-0.057375495,-0.088949141,-0.149569992,-0.335068217,-0.276847052,-0.001481863
5,-0.058486473,-0.057248127,-0.02923938,-0.065856675,-0.104035831,-0.178490034,-0.407711915,-0.344932544,-0.00190831
5,-0.058502096,-0.057558794,-0.029928544,-0.065754438,-0.104970676,-0.181190355,-0.416199458,-0.354836484,-0.001983649
5,-0.048408427,-0.042437652,-0.019489059,-0.046364568,-0.067893697,-0.108128145,-0.230435192,-0.177692857,-0.000860338
4,-0.037727492,-0.027462983,-0.010321776,-0.026416436,-0.032604269,-0.041468489,-0.066250604,-0.027214909,5.18E-05
5,-0.058785213,-0.057611842,-0.029587217,-0.065985864,-0.104472125,-0.179127013,-0.408903058,-0.34546386,-0.001908492
5,-0.047079345,-0.041115588,-0.019848602,-0.043111809,-0.064657751,-0.103578675,-0.222184936,-0.173287663,-0.000854708
5,-0.049276008,-0.044471617,-0.022557731,-0.046703089,-0.072424455,-0.118869221,-0.261472311,-0.210832733,-0.001094151
5,-0.056293821,-0.054535309,-0.029093315,-0.059733155,-0.096395078,-0.164174619,-0.375003512,-0.316416854,-0.00173711
3,-0.043236198,-0.035164239,-0.015490635,-0.035693898,-0.049875052,-0.074288675,-0.146657671,-0.1004715,-0.000387622
3,-0.042989729,-0.035462774,-0.018315141,-0.031694099,-0.048282501,-0.07233959,-0.145225651,-0.101369409,-0.000414869
4,-0.045102783,-0.038604623,-0.020982691,-0.034629015,-0.055001092,-0.085431081,-0.178234499,-0.13214222,-0.000610952
1,-0.034173238,-0.022621408,-0.007477954,-0.019961989,-0.021491297,-0.020782784,-0.016198943,0.017708232,0.000317027
5,-0.049263298,-0.044559014,-0.025411409,-0.041132272,-0.068073937,-0.110310974,-0.239923669,-0.188708235,-0.000949533
1,-0.035597206,-0.02441831,-0.008650958,-0.021863181,-0.024902471,-0.026745595,-0.029648513,0.006845762,0.00026398
5,-0.052256241,-0.048895342,-0.028390097,-0.046464918,-0.078198944,-0.129848907,-0.288620772,-0.233939012,-0.001232636
5,-0.049824344,-0.045218623,-0.02208325,-0.049634134,-0.075850592,-0.125126355,-0.277778152,-0.227025622,-0.001189975
5,-0.050542818,-0.045886281,-0.022403382,-0.050084642,-0.076275073,-0.125192866,-0.275205699,-0.221668412,-0.001139489
1,-0.035873718,-0.024605885,-0.008454091,-0.022420267,-0.025190573,-0.026766588,-0.028616357,0.008949673,0.000285631
5,-0.060923328,-0.061244197,-0.032749582,-0.070015294,-0.113807014,-0.19823382,-0.460460222,-0.397404632,-0.00224666
5,-0.053013236,-0.049505357,-0.024571347,-0.05529037,-0.08549613,-0.142688575,-0.3197331,-0.263832445,-0.001406096
5,-0.059060229,-0.058596363,-0.032789811,-0.06292051,-0.10442302,-0.18000053,-0.414219305,-0.352344103,-0.001961735
3,-0.039511828,-0.029660721,-0.011678839,-0.028798977,-0.036703573,-0.048358008,-0.081410117,-0.03888195,-4.14E-07
5,-0.059748418,-0.059511999,-0.032796257,-0.065193206,-0.107332139,-0.185417808,-0.427206616,-0.364126582,-0.002039802
5,-0.052667666,-0.049687573,-0.027710186,-0.050351201,-0.08290871,-0.139776584,-0.314932839,-0.261242063,-0.001412924
5,-0.047775424,-0.042180066,-0.021260002,-0.043069292,-0.066108395,-0.106085804,-0.228448373,-0.178343707,-0.000891251
2,-0.039883709,-0.030715386,-0.013281883,-0.02912666,-0.039395045,-0.05481319,-0.100213483,-0.059138293,-0.000150758
5,-0.042700047,-0.03450368,-0.015377761,-0.034353825,-0.048141155,-0.070605855,-0.138275897,-0.092802459,-0.000346726
5,-0.054327289,-0.051169643,-0.025039719,-0.058332612,-0.08968433,-0.150678279,-0.337955848,-0.279647335,-0.001500512
5,-0.05895566,-0.058110938,-0.030428345,-0.065986387,-0.105642993,-0.182081606,-0.417588462,-0.35494267,-0.001976037
4,-0.038710271,-0.028695234,-0.010943159,-0.028091038,-0.035245379,-0.04609842,-0.076880266,-0.036107034,4.60E-06
5,-0.035186228,-0.02406014,-0.008333278,-0.021967582,-0.025002189,-0.02747306,-0.032836446,0.002256269,0.000220843
5,-0.056135566,-0.054362802,-0.028435952,-0.06073581,-0.097047953,-0.166511837,-0.380553348,-0.322546498,-0.001791647
5,-0.054366261,-0.051756259,-0.02671018,-0.057299764,-0.09064415,-0.153964412,-0.348720587,-0.292215826,-0.001601052
5,-0.044553206,-0.037523453,-0.017386344,-0.038786315,-0.056468167,-0.088015885,-0.183580732,-0.137738501,-0.000639675
5,-0.055458042,-0.053278623,-0.027636211,-0.059333271,-0.094223921,-0.160764674,-0.365490076,-0.307656662,-0.001696179
5,-0.055435877,-0.053257864,-0.028023492,-0.058477216,-0.093480779,-0.159388042,-0.361824575,-0.303820297,-0.001668019
5,-0.051281589,-0.047304363,-0.027011018,-0.044823566,-0.074468341,-0.121629592,-0.267882495,-0.213876765,-0.001097118
4,-0.04746803,-0.042321735,-0.025169685,-0.036296252,-0.061868675,-0.099406318,-0.214594708,-0.166910503,-0.000821226
5,-0.046303548,-0.040866509,-0.024957947,-0.033233189,-0.057828192,-0.092371704,-0.197850666,-0.152125902,-0.000739213
1,-0.036367841,-0.025413348,-0.009443959,-0.022661305,-0.026638411,-0.029734356,-0.036486616,0.001356093,0.000235504
5,-0.051725532,-0.048002875,-0.024335899,-0.052397804,-0.081891451,-0.136531019,-0.306504981,-0.25355582,-0.001349461
5,-0.054953864,-0.052598645,-0.02790288,-0.057059114,-0.091631744,-0.15491079,-0.351871554,-0.294726767,-0.001600473
5,-0.038700158,-0.028758464,-0.01122733,-0.027804578,-0.035277637,-0.046060471,-0.07745444,-0.036992902,-3.61E-06
5,-0.05322809,-0.050534934,-0.029466052,-0.048993784,-0.082954703,-0.139736193,-0.314811101,-0.260271392,-0.001404553
