isEdited,date,title,rating,userName,review,developerResponse
FALSE,3/23/2021 1:39,Five stars,5,Boboshanti,First time using the service and I would definitely recommend.,
FALSE,3/11/2021 21:00,Amazing App,5,GoatCheeseJitters,Extremely useful and it’s a great feeling paying things on time. Helps me save my money and have nice things with small installments.,
FALSE,2/26/2021 18:54,Beauty influencer,5,S.Ison,Sezzle has helped me so much purchase my product and make payments in 4 payments! Love it and would highly recommended!!,
FALSE,2/20/2021 17:21,Love it,5,"mom""s happy",Very easy to navigate and I like that it lets you reschedule your payment plan.. it works out so the payments come out on paydays,
FALSE,2/19/2021 8:04,Finally a layaway that you get the product FIRST,5,Shadowwolf70,Great service and no interest or credit check !!,
FALSE,2/18/2021 0:28,Sezzle app,5,Itsthatuli,Really helpful when your short on cash or want to do payments one stuff really recommend it,
FALSE,2/14/2021 23:04,Amazing,5,brianj0220,Absolutely love this app use it quite often no hidden fees as long as your on time no issues,
FALSE,1/27/2021 0:35,Good App,5,neicy3897,Love the way you can change your due date if you do not have the funds at the due date it is great,
FALSE,2/1/2021 21:59,Terrible Customer Service,1,Msad1999,"The review app only opened up once I have a 5 stars. When in actuality Sezzle has no customer service. I have a dispute and missing merchandise and I can’t speak to anyone to resolve. Yet, you take money out my account. 

2 accounts I have issues with and keep getting the same Robo emails not resolving anything. 

Angry customer","{'id': 20864346, 'body': 'We’re sorry to hear you have not yet received your order. Since we are the payment processor and do not ship the products, the best option is to reach out to the merchant directly. If you are having issues reaching the merchant or have further questions or concerns, please email shoppersupport@sezzle.com.', 'modified': '2021-02-04T19:37:21Z'}"
FALSE,1/12/2021 20:20,Works Great,5,Starman82,I like how you can add the Sezzle Card to Apple Wallet. It would be powerful great if I could use that as a normal credit card and not just on Sezzle approved locations.,
FALSE,12/31/2020 19:48,Amazing!,5,mamaBBbb4,"Love the fact you can buy now and pay later, has helped me ALOT in my business",
FALSE,12/31/2020 18:42,Wonderful to have,5,Chelly84,"I am grateful to have this, love when I can't afford everything right away I can use this.",
FALSE,12/31/2020 6:37,It’s a great balance,5,Washington12468,"I mostly use it for supplements, and I it works great with what I stack and the price goes up quick so it helps balance with using Sezzle",
FALSE,12/26/2020 5:47,Helped me buy Christmas gifts,5,dont want to do dis,This app and a few other helped me make Christmas happen for my family,
FALSE,12/17/2020 13:50,Great app,5,FrankM18,This app really helps you spread out your spending and then you are able to help your credit score !,
FALSE,12/14/2020 17:55,Buy Now Pay Later It’s That Simple,5,PhillyFire52,Spreads payments out over 8 weeks so you can get your essentials today!,
FALSE,12/3/2020 10:49,Great Payment Option,5,Brooke0404,Absolutely love this app and the way I can make purchases and pay over time! Such a life saver!!!,
FALSE,12/2/2020 21:55,I love this app,5,Shann8292,"I love this app because it’s so easy to use and it allows you to reschedule your payment without penalizing you. I wish more websites accepted Sezzle, but I love it!",
FALSE,11/29/2020 20:57,Codey Riley,5,code-E!,"Easy to use, couldn’t be more straight forward. I can’t get approved for credit anywhere an this app approved me every time",
FALSE,11/28/2020 5:11,Options. 😁,5,belle7690,As a single mom with 2 jobs & owning a business. Things aren’t always peaches & cream. I love having this option!,
FALSE,11/24/2020 6:31,Easy to use,5,TheHammer26,Good service during times where a lot of people are scrapping by.,
FALSE,11/20/2020 13:03,Absolutely the best!!,5,GoalSlayer17,I love this application because you can use it basically everywhere and they have tons of great stores! My absolute fave!!,
FALSE,11/10/2020 22:49,Love it!,5,Fur Mom to M & M,Best way ever to purchase items from online boutiques! Get the items now and pay later!!,
FALSE,10/12/2020 0:20,Love It! And is very convenient!,5,Mira0223,Love this App ! Was able to reschedule my payment with no problem and haven’t had any issues yet. :),
FALSE,10/27/2020 21:05,Interest-free payments,4,LinGibson,It’s nice but would be better if payments could be made earlier all at once instead of paying each one individually.,
FALSE,10/6/2020 3:13,Wonderful program,5,Rach77177,Has worked seemlessly with tons of options,
FALSE,10/4/2020 0:54,Easy to use,5,dgervich,Love Sezzle! It allows me to get items I want when I don’t have all the money upfront! Easy payment program too!!!,
FALSE,10/2/2020 21:50,Works with my Pay Schedule,5,Nikki C Martiez,I get paid once a month and sometimes I just need the help! Sezzle comes in handy!,
FALSE,9/10/2020 21:21,My fav App!,5,bryanperoff,I love the Sezzle app! It’s so easy to use and makes shopping online fun! Plus my money goes way further and I can get awesome stuff and pay later!,
FALSE,9/1/2020 16:29,Convenient,5,Josuem25,Always convenient with great customer service and product availability from their vendors,
FALSE,8/1/2020 16:19,Perfect.,5,april kv,Love this app. They will work with you if you need to reschedule and they are there to work with the customer. Definitely recommend!!!,
FALSE,7/22/2020 1:06,So sweet,5,bornbeautystar,I simply love love love this app. There are do many options and opportunities to use this to shop and pay later. I simply love doing business with you.,
FALSE,5/27/2021 12:34,Over All Service,5,mikviv2127,This is by far one of the best places to shop and pay bi weekly for purchases!!!,
FALSE,5/19/2021 1:21,Easy to use and make payments,5,JFranco1,Easy to use app and easy to make payments through.,
FALSE,4/30/2021 21:39,THANKFUL FOR SEZZLE,5,acpcANASTASIA,This app has allowed me to shop for my daughter and I and actually be able to afford the payments. The convenience and ease are wonderful! Thank you!!!,
FALSE,4/19/2021 14:48,Credit build,5,Ksoup11,It’s nice to have a non-credit card payment set up to benefit my credit! Thanks Sezzle!,
FALSE,4/18/2021 5:24,Easy and simple,5,RIRI Quick,It is a very easy app to follow and very simple. I would recommend to give it a chance.,
FALSE,4/18/2021 0:53,Sezzle is great!!,5,Meshellynn,I love Sezzle. It’s super easy to use and if something happens they will let you reschedule your payment. That’s a great feature for a company to have.,
FALSE,4/4/2021 17:08,Love sezzle!,5,erika eleson,Makes it super easy to shop for my family! No interest and I can even pay off early!,
FALSE,4/1/2021 22:54,Love it,5,alicmm7,I justify shopping when I can break up the payments! It makes it so much easier,
FALSE,4/1/2021 1:15,LOVE SEZZLE,5,sssshhhhooopppiiinnggg,I can buy things that I normally could not afford or have to save months to get it. With Sezzle I can get it NOW and pay over time. Great service,
FALSE,3/31/2021 13:50,Awesome Service !,5,NIGHTHAWK 420,Love how it makes organizing payments so much easier and makes paying way faster .,
FALSE,3/29/2021 18:56,Great way to afford purchases,5,Gfrogs,Convenient way to purchase without interest charges.,
FALSE,3/26/2021 0:05,Sezzle we love you,5,Rubytuesdsy50,So amazing to have a website to purchase from suppliers to are advantages love this so great I’ll never want to give it up! It’s to fantastic!,
FALSE,3/23/2021 19:05,Excellent service!,5,_Mr. T._,Sezzle is the best thing out. Makes it easier to afford things that I couldn’t before. Thanks!,
FALSE,3/4/2021 14:53,LOVE THIS APP,5,Mindy_V,"I don’t have the best credit, but was approved for Sezzle. I am now a Sezzle UP member, so it’s reflecting great on my credit score now! There are so many store options on here too!!",
FALSE,3/4/2021 2:18,Great app,5,Davis2029,"It’s a great app. I just wish they would have more store options. Like target , Walmart, gas station maybe. Other not so high priced stores.",
FALSE,2/27/2021 17:18,Wonderful,5,kula_b,Love the fact it is helping build my credit,
FALSE,2/27/2021 2:17,Great Service!,5,sweetapp11111,You can afford things you otherwise couldn’t. Helps out tremendously!,
FALSE,2/18/2021 3:53,AMAZING,5,JonnJayy16,honestly makes shopping so easy and helps build credit on things i’m buying anyway.,
FALSE,2/16/2021 15:25,Such convenience,5,jayda73,This allows me to spend with out pressure... I do wish the payments where monthly but beggars can’t be choosy,
FALSE,2/14/2021 23:17,Thankful,5,Calikush916,This is a great way to get items you wanted but couldn’t pay it all right away !,
FALSE,2/9/2021 7:44,Amazing!,5,jhowardviix,So easy and convenient! And the fact that I can now use it to boost my credit is unbelievable!!,
FALSE,2/9/2021 21:12,Payments pulling on a different date shown,4,rub❤️,My payment date that is showing is not the date the the payment was attempted. It pulled 3 days early.,
FALSE,2/2/2021 11:38,I’ve sezzle,5,Ms.AdamsD,I’ve been enjoying sezzle for a year now I’m excited to see the new credit boost feature work!,
FALSE,2/1/2021 17:38,Great app,5,Sweet_xena,Best way to shop without hurting the bank and now you can build up your credit with sezzle,
FALSE,1/29/2021 0:49,Easy,5,Tdriggs14,You can get what you want and improve your credit. If you do it right.,
FALSE,1/21/2021 15:23,Best installment plan ever,5,stitch7701,I have used Sezzle for over a year now and am extremely satisfied with their ease of use and convenient payments,
FALSE,1/15/2021 0:21,Amazing app,5,sezzle queen,Sezzle is incredibly convenient and a lifesaver when you need to make a purchase and are short on funds.,
FALSE,1/12/2021 17:08,Great service,5,Giosald,Great service this really helped me out for the holidays to get my family everything they want!!,
FALSE,1/11/2021 19:10,Awesome!!,5,tndmay,I’ve used twice and had great service with them! Look forward to more transactions,
FALSE,1/5/2021 22:36,Reschedule option,5,Alovett18,"I love this app, especially because of having the choice to reschedule payments.",
FALSE,12/30/2020 6:15,Love love love,5,Tayyyyyy073,This service and app is amazing and easy to use. I am so glad to have found it. It makes shopping easy and affordable,
FALSE,12/25/2020 2:22,Got It Now,5,ThkNSexy,Makes it easier to get what you want without coming all out your pocket at one time.,
FALSE,12/23/2020 12:31,Sezzle been Good to me!,5,Exclusivejewels,I was a little hesitant on this at first. But I keep up my payments and receive an outstanding credit line. Big ups to Sezzle. You guys rock,
FALSE,12/22/2020 18:59,The best thing ever!!,5,phillysphx,"This is the best app I’ve ever had . It lets
You know when a payment is coming up  I just signed my mother last weekend ! DONT CHANGE A THING!",
FALSE,12/21/2020 17:15,Wonderful,5,Mrs E Alaffa,I love it ... it takes it from my account and so many options,
FALSE,12/20/2020 3:33,Sezzle is awesome maybe even better than credit!,5,Iphoner 2009,Sezzle is awesome maybe even better than credit!,
FALSE,12/16/2020 0:56,Great business,5,Kodykode,Love the way sezzle works and helps out a lot. Always been great with me every time I purchased something.,
FALSE,12/15/2020 18:02,Sezzle is Awesome,5,Sarabi69,I have used Sezzle for several transactions with my vendors and I absolutely love them.  Thank you Sezzle for doing a great job and making shopping so easy.,
FALSE,12/14/2020 7:29,Savior,5,AuxzeltheDru!,This App has Been a Blessing especially During this Credit Rebuilding Period.. it’s an Awesome Alternative to Standard Credit Cards of the Past! 😁🤘,
